"","stratum","cluster","y","Race","LGrp","Land"
"7311",1,183,775.139098145363,0,2,1
"7312",1,183,2203.62324020963,1,2,0
"7313",1,183,5224.14156568412,0,0,0
"7314",1,183,3152.24006263068,0,2,0
"7315",1,183,34580.3591935252,1,0,0
"7316",1,183,10628.9801732678,1,0,1
"7317",1,183,18865.7468935587,0,2,0
"7318",1,183,13432.7629036005,1,1,1
"7319",1,183,2213.42478004855,0,2,0
"7320",1,183,19392.9424091543,0,1,1
"7321",1,184,16478.7544636497,1,0,1
"7322",1,184,4538.08082402167,1,2,1
"7323",1,184,245.727300124052,0,2,0
"7324",1,184,8003.1855742065,1,2,1
"7325",1,184,16346.7590711447,0,1,1
"7326",1,184,2785.98143623647,0,1,0
"7327",1,184,2776.1864630481,0,0,0
"7328",1,184,5761.35346123503,1,1,1
"7329",1,184,1355.17121328026,0,2,1
"7330",1,184,2963.36078087625,0,1,1
"7331",1,184,1917.07055378117,0,1,0
"7332",1,184,3872.27294654379,1,2,0
"7333",1,184,3157.75201354429,0,1,0
"7334",1,184,1058.19824772427,0,1,0
"7335",1,184,7782.99396702742,0,2,1
"7336",1,184,1147.36451789641,0,2,1
"7337",1,184,2960.48766068007,0,1,1
"7338",1,184,2428.91842181416,1,0,0
"7339",1,184,5201.45943538849,1,2,0
"7340",1,184,1875.67445473224,0,1,1
"7341",1,184,2722.79841741104,1,0,1
"7342",1,184,3680.05403222464,0,1,0
"7343",1,184,18024.1933294148,1,0,0
"7344",1,184,27442.9915027581,1,1,0
"7345",1,184,733.772838757542,0,2,1
"7346",1,184,9362.86316327912,0,2,0
"7347",1,184,772.377486098538,1,1,0
"7348",1,184,1836.23199861885,0,2,1
"7349",1,184,3147.57039239398,1,1,1
"7350",1,184,3796.16826293559,0,2,0
"7351",1,184,1148.20383237811,0,0,0
"7352",1,184,1643.4104549828,0,2,0
"7353",1,184,4940.99701983722,1,0,1
"7354",1,184,4940.57210869118,1,2,1
"7355",1,184,5603.52424419536,1,2,1
"7356",1,184,3634.73842528875,0,2,1
"7357",1,184,23790.7239855275,0,2,0
"7358",1,184,1185.69747531508,0,1,1
"7359",1,184,7522.45280455437,0,2,0
"7360",1,184,2261.19666107869,1,2,1
"7361",1,185,2993.36623966449,0,2,0
"7362",1,185,3378.54355425832,0,0,0
"7363",1,185,505.059193879569,0,1,1
"7364",1,185,5247.13573535931,0,0,1
"7365",1,185,1895.74231303675,0,2,1
"7366",1,185,475.532575467205,1,1,1
"7367",1,185,1253.37021446028,0,1,0
"7368",1,185,4834.47681186874,1,2,0
"7369",1,185,3568.57843731542,0,0,0
"7370",1,185,1044.98428065985,0,2,1
"7371",1,185,3299.75537827931,0,1,0
"7372",1,185,9544.25083240628,1,1,1
"7373",1,185,2035.8830118193,1,2,1
"7374",1,185,14994.6424089804,1,2,1
"7375",1,185,3013.67647221993,1,0,1
"7376",1,185,3371.40328839027,1,1,1
"7377",1,185,4201.78775411399,0,0,0
"7378",1,185,6521.38172990562,0,1,1
"7379",1,185,5875.62876373961,1,2,1
"7380",1,185,48910.3100910766,1,2,0
"7381",1,185,5592.51760987449,1,2,1
"7382",1,185,3685.04774008764,1,1,0
"7383",1,185,3041.51648620918,0,1,0
"7384",1,185,7823.19153356536,1,2,1
"7385",1,185,3511.88704165573,1,2,0
"7386",1,185,3335.05297063123,0,2,0
"7387",1,185,6168.06424117374,0,2,1
"7388",1,185,2386.07821500928,0,2,0
"7389",1,185,14034.52852936,1,1,0
"7390",1,185,20725.9041080094,0,0,1
"7391",1,185,1784.21276737858,0,1,0
"7392",1,185,2492.78963939162,0,2,1
"7393",1,185,3303.3069188721,0,0,0
"7394",1,185,3209.6241474041,0,2,0
"7395",1,185,884.465741700405,0,0,1
"7396",1,185,19976.9267111583,0,1,1
"7397",1,185,10205.5988224527,0,0,1
"7398",1,185,5734.27601988449,0,1,1
"7399",1,185,3773.55104532261,0,1,1
"7400",1,185,9004.00191241368,1,1,1
"7401",1,186,2452.38536857575,0,2,0
"7402",1,186,1920.72572641469,1,1,0
"7403",1,186,7059.85550223801,1,0,0
"7404",1,186,3064.01355361637,0,2,1
"7405",1,186,1607.57342994012,0,2,1
"7406",1,186,4682.526440596,0,1,1
"7407",1,186,2440.37563599597,0,1,1
"7408",1,186,10671.2074201091,1,0,1
"7409",1,186,4193.57365788064,0,2,0
"7410",1,186,1924.4333822039,0,1,1
"7411",1,186,6221.17796801798,0,2,1
"7412",1,186,2490.97581823711,1,0,0
"7413",1,186,9179.92092986785,1,1,0
"7414",1,186,15399.9176711929,1,2,1
"7415",1,186,1304.54436932363,1,0,0
"7416",1,186,10603.4002284768,1,2,1
"7417",1,186,814.243703361404,1,1,0
"7418",1,186,948.068522149571,1,2,1
"7419",1,186,7180.32332268516,1,1,1
"7420",1,186,524.811267774265,0,1,1
"7421",1,186,936.211847313746,0,0,0
"7422",1,186,6326.42488263072,0,2,1
"7423",1,186,3769.37840953035,0,2,1
"7424",1,186,17371.7845522546,1,0,1
"7425",1,186,14606.0233481061,1,2,0
"7426",1,186,28454.6457638833,1,1,0
"7427",1,186,2405.18560450719,0,1,1
"7428",1,186,4866.99046509174,1,2,0
"7429",1,186,921.524131853,0,1,1
"7430",1,186,7418.7899464516,1,0,1
"7431",1,186,5628.60244709574,1,0,0
"7432",1,186,683.306183356069,0,2,1
"7433",1,186,2018.02493913345,1,2,1
"7434",1,186,2492.90009269226,0,0,1
"7435",1,186,10789.3066654915,0,0,1
"7436",1,186,3645.27121611265,1,2,0
"7437",1,186,8438.92136491474,1,1,0
"7438",1,186,877.182392426558,0,2,0
"7439",1,186,8419.38345422776,1,1,0
"7440",1,186,1882.83385540068,0,2,1
"7441",1,187,20147.3655652361,1,2,0
"7442",1,187,6784.89696700261,0,0,1
"7443",1,187,2136.77508189267,1,2,1
"7444",1,187,7417.42663668667,1,1,1
"7445",1,187,17296.2574455546,0,2,1
"7446",1,187,4668.21587622541,1,2,1
"7447",1,187,21655.0161333282,1,2,0
"7448",1,187,4884.23710428697,0,2,0
"7449",1,187,1759.86861258207,0,1,0
"7450",1,187,2234.98569217864,0,2,0
"7451",1,187,2501.40675866364,0,1,1
"7452",1,187,1313.70468782119,0,0,0
"7453",1,187,21071.7745712415,1,2,1
"7454",1,187,26885.5269388836,0,1,0
"7455",1,187,6450.79119190731,1,2,1
"7456",1,187,11110.1997922963,1,2,0
"7457",1,187,5407.34838120345,1,2,1
"7458",1,187,446.370142698994,0,2,0
"7459",1,187,2459.05589584931,0,1,1
"7460",1,187,8398.42464365929,0,2,0
"7461",1,187,9119.89790724534,1,1,0
"7462",1,187,4644.35964235784,0,0,0
"7463",1,187,2421.1060438467,1,0,0
"7464",1,187,619.09289907727,0,1,0
"7465",1,187,5636.24526256478,0,1,1
"7466",1,187,1370.40397196536,1,0,0
"7467",1,187,8650.6368310375,1,1,1
"7468",1,187,1328.18634892205,0,2,1
"7469",1,187,1514.83196406476,0,0,1
"7470",1,187,4598.56044804107,0,1,0
"7471",1,187,5187.51887997282,1,2,0
"7472",1,187,2192.41221089932,1,1,1
"7473",1,187,523.023105537819,0,2,1
"7474",1,187,6859.28767988678,1,2,1
"7475",1,187,2915.21721072294,0,1,1
"7476",1,187,1814.52094503336,1,1,0
"7477",1,187,4196.90774167698,0,2,1
"7478",1,187,1561.3835184966,0,0,0
"7479",1,187,2356.45418850177,0,0,0
"7480",1,187,2306.10718578303,1,0,0
"7481",1,188,7049.97776314114,1,2,1
"7482",1,188,2798.99124426848,0,2,0
"7483",1,188,13908.3478473742,1,1,1
"7484",1,188,3503.89400949286,0,2,1
"7485",1,188,4547.6510282107,0,0,1
"7486",1,188,1859.44032705848,1,1,1
"7487",1,188,7178.09534962412,1,1,1
"7488",1,188,3732.65162280174,0,0,1
"7489",1,188,2296.65411297142,0,1,0
"7490",1,188,7354.44138046585,1,0,0
"7491",1,188,919.659419647216,0,1,0
"7492",1,188,857.260421710211,0,0,0
"7493",1,188,1827.45214656401,0,0,1
"7494",1,188,2425.6222019914,0,2,0
"7495",1,188,338.580368367047,0,2,1
"7496",1,188,1837.61134792815,0,1,0
"7497",1,188,14704.8083238667,0,0,0
"7498",1,188,2012.02629352565,0,1,0
"7499",1,188,1961.79595830958,1,0,0
"7500",1,188,318.765394514849,0,2,0
"7501",1,188,2417.67299955041,1,2,0
"7502",1,188,271.614454542414,0,1,0
"7503",1,188,756.201532730679,0,1,1
"7504",1,188,1721.26301790481,0,0,0
"7505",1,188,1254.28506247195,0,0,0
"7506",1,188,3345.89556254133,1,0,1
"7507",1,188,2696.42016081537,1,0,0
"7508",1,188,1426.06099503784,0,1,0
"7509",1,188,22611.1418218279,1,0,0
"7510",1,188,1543.31241637634,0,2,0
"7511",1,188,7279.35610518747,1,1,0
"7512",1,188,69800.5726760316,1,2,0
"7513",1,188,3611.56045955143,0,0,1
"7514",1,188,2843.44873133583,0,2,0
"7515",1,188,6081.67211248558,0,2,0
"7516",1,188,2584.72175138305,1,1,1
"7517",1,188,3302.99121948122,0,2,0
"7518",1,188,1455.14900065096,0,1,1
"7519",1,188,3841.11865948345,1,2,1
"7520",1,188,6950.38501258583,0,0,1
"7521",1,189,4832.5250292999,1,1,0
"7522",1,189,5829.47077420792,0,2,1
"7523",1,189,1899.97044634958,0,1,1
"7524",1,189,794.767088423622,1,2,0
"7525",1,189,14261.9186130153,1,1,0
"7526",1,189,13982.2748671657,1,2,0
"7527",1,189,3831.80430446782,1,0,0
"7528",1,189,582.007815235012,0,2,0
"7529",1,189,3384.49153136253,0,1,0
"7530",1,189,454.491025333852,0,2,1
"7531",1,189,7474.08354586989,0,2,1
"7532",1,189,3466.36863304013,0,0,1
"7533",1,189,7192.84082433681,0,2,1
"7534",1,189,1349.54102707826,1,1,1
"7535",1,189,3746.06481630722,0,1,0
"7536",1,189,5097.01027943999,1,2,0
"7537",1,189,8861.50270320327,1,1,1
"7538",1,189,6991.43491712108,0,0,1
"7539",1,189,1040.26406058329,0,2,0
"7540",1,189,1880.20718603999,0,1,0
"7541",1,189,3351.95019282667,1,1,1
"7542",1,189,880.397871482532,0,2,1
"7543",1,189,9653.24666920653,1,0,0
"7544",1,189,1576.3286136997,0,2,0
"7545",1,189,7136.40991913985,0,1,0
"7546",1,189,1715.73297513441,0,0,0
"7547",1,189,1505.41730711474,0,0,1
"7548",1,189,4264.44234184068,0,2,0
"7549",1,189,383.315449049762,0,1,1
"7550",1,189,23589.0722190369,0,0,0
"7551",1,189,2246.80673204404,1,2,1
"7552",1,189,938.123383025717,1,0,1
"7553",1,189,1347.60654333982,0,0,0
"7554",1,189,16182.4573599214,1,0,0
"7555",1,189,5246.64005082649,0,0,0
"7556",1,189,2528.86002408119,1,1,1
"7557",1,189,4241.94423618491,1,2,0
"7558",1,189,3104.52103707758,0,0,0
"7559",1,189,1997.14513425774,0,2,1
"7560",1,189,4688.4767298496,0,2,1
"7561",1,190,3721.23016621429,0,0,1
"7562",1,190,214.108210865547,0,2,1
"7563",1,190,1411.76074590337,0,0,0
"7564",1,190,996.911153503447,0,1,0
"7565",1,190,1017.52092345893,0,2,0
"7566",1,190,3013.18016592464,1,2,1
"7567",1,190,1737.42578576202,1,1,1
"7568",1,190,725.448315460704,0,2,1
"7569",1,190,2993.61276551461,1,2,0
"7570",1,190,565.602871318859,1,0,0
"7571",1,190,2029.47931493971,1,1,0
"7572",1,190,1287.93640102307,0,1,1
"7573",1,190,941.957855353761,0,0,0
"7574",1,190,4799.55338908224,1,1,1
"7575",1,190,1408.24691291718,0,1,0
"7576",1,190,4272.74712044232,1,0,1
"7577",1,190,6897.25724279406,1,2,0
"7578",1,190,1678.4834286289,0,0,0
"7579",1,190,1082.94188686633,0,0,1
"7580",1,190,791.191111744127,0,2,0
"7581",1,190,831.515809711085,0,1,0
"7582",1,190,1904.61012374598,0,2,0
"7583",1,190,192.35886389851,0,1,1
"7584",1,190,1351.81890935082,0,2,1
"7585",1,190,3266.94922768704,0,2,0
"7586",1,190,4774.07843510169,1,1,1
"7587",1,190,5212.07058587072,1,2,0
"7588",1,190,12575.7766133731,0,1,0
"7589",1,190,1517.80988669086,1,1,1
"7590",1,190,10237.9655155661,0,2,1
"7591",1,190,482.822282525086,0,1,0
"7592",1,190,6709.8860043024,0,2,0
"7593",1,190,471.022424584768,0,2,0
"7594",1,190,1500.90087946351,0,1,0
"7595",1,190,2538.91998561218,1,2,1
"7596",1,190,2675.79522791498,0,1,0
"7597",1,190,3060.16006950589,1,1,0
"7598",1,190,3946.02095452108,0,2,0
"7599",1,190,16937.1653995753,1,1,1
"7600",1,190,1031.10073045834,1,2,1
"7601",1,191,164.281081325747,0,2,1
"7602",1,191,3487.29295773559,0,1,1
"7603",1,191,5027.64197578009,0,1,1
"7604",1,191,6254.42854463175,1,1,1
"7605",1,191,499.337790461281,0,2,1
"7606",1,191,1174.24757939757,1,1,0
"7607",1,191,722.645280672922,0,1,1
"7608",1,191,2376.52799739672,0,2,0
"7609",1,191,1632.39619769538,0,1,0
"7610",1,191,6435.94124621125,1,1,0
"7611",1,191,1879.39401313469,0,1,1
"7612",1,191,3601.08982304797,0,0,0
"7613",1,191,3094.12297351138,1,1,1
"7614",1,191,4754.94110809371,1,0,0
"7615",1,191,1826.49959667147,0,0,1
"7616",1,191,8067.83959009569,1,2,1
"7617",1,191,3349.78072846378,0,2,0
"7618",1,191,3349.90536252984,0,1,1
"7619",1,191,597.500985911335,0,0,1
"7620",1,191,1097.55193987552,0,0,0
"7621",1,191,2983.52585556926,0,0,1
"7622",1,191,1104.14086948731,0,1,1
"7623",1,191,3040.43455562475,0,2,0
"7624",1,191,21471.0098063042,1,0,1
"7625",1,191,2918.87598249497,0,2,0
"7626",1,191,15755.9183174506,1,2,0
"7627",1,191,4361.12515014009,0,1,0
"7628",1,191,19724.675672414,0,2,1
"7629",1,191,558.863666199805,0,0,1
"7630",1,191,13846.151233107,1,2,1
"7631",1,191,2286.4112570431,0,2,0
"7632",1,191,8997.74759594704,0,2,1
"7633",1,191,3087.80679473815,0,2,0
"7634",1,191,6493.923294247,0,1,1
"7635",1,191,5043.78746665011,1,1,1
"7636",1,191,7059.89248519028,1,2,0
"7637",1,191,640.107242414444,0,1,0
"7638",1,191,10985.8875946141,1,0,0
"7639",1,191,5645.11839729011,1,2,0
"7640",1,191,6080.06099777141,1,1,1
"7641",1,192,1035.27599663936,1,1,0
"7642",1,192,1579.88648132968,0,2,1
"7643",1,192,8802.6388147602,1,0,1
"7644",1,192,744.111159218056,0,0,1
"7645",1,192,1221.20287279498,0,0,0
"7646",1,192,8991.22437013065,1,2,1
"7647",1,192,1818.84648014025,1,0,0
"7648",1,192,3106.67891281677,0,0,1
"7649",1,192,955.656295664552,0,1,0
"7650",1,192,1718.23798045756,0,1,1
"7651",1,192,3384.09944929524,0,0,1
"7652",1,192,2130.18080434511,0,1,0
"7653",1,192,1791.23188961556,0,0,0
"7654",1,192,8618.80294611457,0,1,0
"7655",1,192,508.270372909238,0,1,0
"7656",1,192,10391.7729728876,1,1,1
"7657",1,192,1197.78279495764,1,1,1
"7658",1,192,1310.69490945378,0,0,0
"7659",1,192,5237.93148551125,1,2,1
"7660",1,192,4200.8299489087,1,2,1
"7661",1,192,2555.05168786946,1,2,1
"7662",1,192,2604.95456529123,1,2,0
"7663",1,192,3317.8392638641,1,0,0
"7664",1,192,6037.16577792445,0,1,0
"7665",1,192,2474.40686698414,0,0,1
"7666",1,192,2099.75698283523,0,1,1
"7667",1,192,13985.368265886,0,0,0
"7668",1,192,736.833629402605,0,0,1
"7669",1,192,901.542618389227,1,1,1
"7670",1,192,1043.98933997754,0,1,0
"7671",1,192,7460.67268791809,1,0,0
"7672",1,192,8316.53779918359,1,1,0
"7673",1,192,1361.82138121482,1,0,0
"7674",1,192,1363.09079524008,0,1,0
"7675",1,192,7416.63946026234,1,1,1
"7676",1,192,1110.73517974737,0,1,1
"7677",1,192,2770.29442195834,0,0,1
"7678",1,192,13040.3795941125,1,1,1
"7679",1,192,1257.58200369126,1,2,1
"7680",1,192,776.661766712363,1,1,0
"7681",1,193,4753.24658673137,0,2,0
"7682",1,193,1859.37350664139,0,1,0
"7683",1,193,19225.7305701215,1,1,0
"7684",1,193,5148.47545413497,0,0,0
"7685",1,193,12433.0577256054,1,1,0
"7686",1,193,1061.9617130532,0,0,1
"7687",1,193,1172.8704488711,0,2,1
"7688",1,193,2975.88069510166,0,2,1
"7689",1,193,4687.36087555177,1,1,1
"7690",1,193,21192.2595265202,0,0,1
"7691",1,193,10142.2765624337,1,1,1
"7692",1,193,4376.29843407412,1,2,1
"7693",1,193,11028.0294376129,0,2,0
"7694",1,193,1028.2530512006,0,1,0
"7695",1,193,1479.238491348,0,0,1
"7696",1,193,5413.53882181687,0,1,0
"7697",1,193,4121.08503010042,0,0,1
"7698",1,193,6493.21418747824,1,0,0
"7699",1,193,2769.14605630815,0,1,0
"7700",1,193,4004.11441784627,0,0,0
"7701",1,193,29337.1002050468,1,0,0
"7702",1,193,4963.04856783837,0,2,1
"7703",1,193,1851.2949500478,0,2,0
"7704",1,193,3770.55352781906,0,0,0
"7705",1,193,29815.0577691324,1,0,1
"7706",1,193,1907.12805615281,0,2,1
"7707",1,193,488.19329468984,0,2,0
"7708",1,193,22793.2175796876,1,2,1
"7709",1,193,1369.11040579385,0,0,0
"7710",1,193,18292.368822764,1,2,0
"7711",1,193,38134.3850295547,0,1,1
"7712",1,193,10356.3276781399,0,2,0
"7713",1,193,806.745668880981,0,1,1
"7714",1,193,15391.0615223429,1,0,1
"7715",1,193,1987.92572078083,1,2,0
"7716",1,193,1546.15062550018,0,2,1
"7717",1,193,442.356216487336,0,1,1
"7718",1,193,1328.87536079046,0,2,0
"7719",1,193,1673.66237630283,0,2,1
"7720",1,193,18299.6197254439,1,0,1
"7721",1,194,4066.22065642882,0,2,1
"7722",1,194,1025.59734855346,0,2,0
"7723",1,194,3966.17910494271,1,0,0
"7724",1,194,9131.34182113307,0,0,1
"7725",1,194,4492.26110866643,0,1,0
"7726",1,194,1249.48516804726,0,1,0
"7727",1,194,824.871630934736,0,1,1
"7728",1,194,12009.6875158183,1,0,1
"7729",1,194,5942.93424912094,1,2,1
"7730",1,194,7401.06474770891,0,0,1
"7731",1,194,2743.31869540284,0,2,1
"7732",1,194,8165.49137189934,1,2,0
"7733",1,194,16689.2721847042,0,1,0
"7734",1,194,16053.0330974348,0,1,1
"7735",1,194,3702.58367876257,0,1,0
"7736",1,194,8328.91285057713,0,0,1
"7737",1,194,14164.5802213807,0,0,0
"7738",1,194,4842.31008131768,0,2,0
"7739",1,194,3098.19470701434,1,2,0
"7740",1,194,10398.8465166684,1,1,1
"7741",1,194,23931.4533827811,1,0,1
"7742",1,194,10028.5134774718,0,1,0
"7743",1,194,10802.2613211086,1,0,1
"7744",1,194,6002.75045723137,0,0,1
"7745",1,194,7776.93787603015,1,1,0
"7746",1,194,7604.03925376208,0,1,1
"7747",1,194,7978.26039154052,0,1,0
"7748",1,194,4982.56826829717,1,2,1
"7749",1,194,2683.01476903774,1,2,0
"7750",1,194,9437.26115677042,0,1,0
"7751",1,194,1816.25546079506,1,1,0
"7752",1,194,1420.1385868872,1,0,1
"7753",1,194,3907.33617616134,1,0,0
"7754",1,194,13740.8004335806,1,2,1
"7755",1,194,66916.7662989034,1,1,0
"7756",1,194,28184.9576697612,0,2,1
"7757",1,194,3201.80841724011,0,2,0
"7758",1,194,4380.20679501931,1,0,0
"7759",1,194,12345.2389703539,0,2,1
"7760",1,194,828.66006708013,0,0,1
"7761",1,195,4827.9737515713,0,0,1
"7762",1,195,1311.05678810693,0,0,0
"7763",1,195,2477.64158271922,0,1,0
"7764",1,195,4051.18683165023,1,1,1
"7765",1,195,2821.93990550948,1,1,1
"7766",1,195,2492.10550975345,0,1,0
"7767",1,195,17380.6585316474,0,0,1
"7768",1,195,1529.45701642807,0,0,1
"7769",1,195,1023.93217548611,0,1,1
"7770",1,195,6751.61726592562,0,2,0
"7771",1,195,12558.2192990173,1,0,1
"7772",1,195,1855.88616195366,0,0,0
"7773",1,195,954.414275305892,0,0,0
"7774",1,195,14811.0844581999,0,1,0
"7775",1,195,5348.45228209011,1,1,1
"7776",1,195,1944.01203376434,0,2,0
"7777",1,195,1230.8040801283,0,1,0
"7778",1,195,23709.5946568591,1,1,1
"7779",1,195,4037.2456814345,1,0,1
"7780",1,195,15084.9750906333,1,2,0
"7781",1,195,13113.3212933269,1,1,0
"7782",1,195,40722.3829554097,1,1,0
"7783",1,195,2029.01593631578,0,0,0
"7784",1,195,6294.13203721244,1,1,1
"7785",1,195,19041.7006854638,1,0,0
"7786",1,195,5850.36200914458,1,2,1
"7787",1,195,6392.26882801236,0,0,1
"7788",1,195,11308.2714883935,0,2,1
"7789",1,195,5291.3031232496,1,0,1
"7790",1,195,9830.8564672787,1,0,1
"7791",1,195,1920.11282380445,0,1,0
"7792",1,195,18320.1832182481,1,1,0
"7793",1,195,3884.79266551564,0,1,0
"7794",1,195,4529.77103877947,1,2,1
"7795",1,195,1342.2329080856,0,1,0
"7796",1,195,20306.9817848004,1,2,0
"7797",1,195,2389.41451682424,1,0,0
"7798",1,195,10996.171917336,0,2,0
"7799",1,195,7617.68915049219,1,2,1
"7800",1,195,1332.75347443262,0,2,1
"7801",1,196,7815.8485256864,1,0,1
"7802",1,196,2050.64118394202,1,0,0
"7803",1,196,2133.98535740954,1,1,0
"7804",1,196,8081.03333611163,1,2,1
"7805",1,196,36781.8361484703,1,0,1
"7806",1,196,10939.4195482976,1,1,1
"7807",1,196,28711.8158132209,1,2,1
"7808",1,196,24163.3317219943,1,0,1
"7809",1,196,2281.30822601139,1,2,0
"7810",1,196,3737.02881550417,1,1,0
"7811",1,196,32188.0874413906,1,0,1
"7812",1,196,32504.9775054982,1,0,1
"7813",1,196,5397.27334847733,0,0,1
"7814",1,196,2943.66441029783,0,0,0
"7815",1,196,2268.9044177459,0,2,0
"7816",1,196,2988.18224426753,0,1,0
"7817",1,196,938.902761062541,0,1,0
"7818",1,196,4034.1171968759,1,2,0
"7819",1,196,826.07412415152,1,2,0
"7820",1,196,8754.97767148041,0,0,0
"7821",1,196,3706.57119473494,0,1,1
"7822",1,196,1047.4018836126,1,1,0
"7823",1,196,6841.81928342007,0,1,0
"7824",1,196,930.659425691278,0,1,0
"7825",1,196,12208.1972813397,1,2,1
"7826",1,196,2799.2697255309,0,1,1
"7827",1,196,15509.222193289,1,2,0
"7828",1,196,5951.04105143179,1,2,1
"7829",1,196,2973.47769329985,0,0,0
"7830",1,196,5152.24728519958,0,1,0
"7831",1,196,546.155375363815,0,0,0
"7832",1,196,8488.76355417525,1,2,1
"7833",1,196,15088.0587011226,1,1,0
"7834",1,196,3032.07420722353,0,2,0
"7835",1,196,30542.921701762,1,0,1
"7836",1,196,9029.94899655376,0,1,1
"7837",1,196,5410.92557904385,1,0,0
"7838",1,196,951.914534209981,0,2,1
"7839",1,196,2901.17419192116,0,1,0
"7840",1,196,4703.90886815688,0,1,0
"7841",1,197,27396.2524775095,1,0,0
"7842",1,197,37455.8881994568,0,1,0
"7843",1,197,4574.06964939806,1,1,0
"7844",1,197,22988.7389281958,1,2,1
"7845",1,197,19924.1775084325,1,0,1
"7846",1,197,8558.12567466103,1,1,0
"7847",1,197,4050.51917643747,1,1,1
"7848",1,197,6574.05171317149,0,1,1
"7849",1,197,23931.7398512347,1,0,1
"7850",1,197,2165.87136718021,0,2,1
"7851",1,197,12631.6025900707,0,1,1
"7852",1,197,18332.2774401894,1,2,1
"7853",1,197,19683.5867179735,1,1,0
"7854",1,197,14924.9491220997,0,1,0
"7855",1,197,18552.449381272,1,0,1
"7856",1,197,123024.96307167,1,1,0
"7857",1,197,22592.325429188,0,1,1
"7858",1,197,1339.16975240648,0,1,1
"7859",1,197,10691.6017447888,0,1,0
"7860",1,197,33404.2905146451,0,1,0
"7861",1,197,5080.5918979755,0,0,0
"7862",1,197,44136.9029329686,0,1,0
"7863",1,197,6365.39596663878,0,2,1
"7864",1,197,4056.73569814251,1,1,1
"7865",1,197,2384.3560020127,0,2,1
"7866",1,197,10379.1729785464,0,1,0
"7867",1,197,7508.29514661948,0,0,1
"7868",1,197,11901.4225036314,1,2,1
"7869",1,197,14905.1348973204,0,2,0
"7870",1,197,1302.88430389283,0,1,1
"7871",1,197,28293.3172469587,1,0,1
"7872",1,197,1495.47648761704,0,0,0
"7873",1,197,5244.77056767369,0,2,0
"7874",1,197,18376.0478995232,1,2,1
"7875",1,197,11239.1934101435,1,2,1
"7876",1,197,5826.79888088196,1,1,0
"7877",1,197,8544.03105216834,0,2,0
"7878",1,197,6059.71628013685,0,2,0
"7879",1,197,6350.43263374337,0,1,0
"7880",1,197,8002.1162093623,0,0,0
"7881",1,198,10797.919509509,0,2,1
"7882",1,198,1421.79340823055,1,1,1
"7883",1,198,4893.93543273866,0,1,1
"7884",1,198,654.948019479704,0,0,0
"7885",1,198,1665.90239200735,1,0,1
"7886",1,198,12424.5738560217,1,0,1
"7887",1,198,2499.87390622012,0,0,0
"7888",1,198,4929.6083899621,0,0,1
"7889",1,198,656.686019096546,0,1,0
"7890",1,198,1646.01493602239,1,1,0
"7891",1,198,11195.3246952394,1,0,0
"7892",1,198,6691.04348267629,1,2,0
"7893",1,198,2108.25772158593,0,2,1
"7894",1,198,10027.2034979133,0,0,1
"7895",1,198,486.372372296077,1,0,1
"7896",1,198,1490.01633982826,0,1,1
"7897",1,198,16670.007629702,1,2,1
"7898",1,198,4100.53964425861,1,1,1
"7899",1,198,4533.56097205897,1,0,1
"7900",1,198,585.024588479032,0,1,1
"7901",1,198,2391.22906080049,0,1,0
"7902",1,198,2358.4124772916,0,0,0
"7903",1,198,2191.42941151755,0,2,0
"7904",1,198,1290.16266342816,0,1,1
"7905",1,198,1626.03013851924,0,1,1
"7906",1,198,6631.93263304616,1,2,0
"7907",1,198,1279.48276799994,0,0,1
"7908",1,198,3461.85717682908,1,0,0
"7909",1,198,8243.64175419498,0,2,0
"7910",1,198,9536.89161319792,0,1,0
"7911",1,198,7074.08222203417,0,1,0
"7912",1,198,2825.46768282139,1,1,1
"7913",1,198,18861.0987439185,1,2,0
"7914",1,198,4637.06229847496,0,2,1
"7915",1,198,4645.66562025395,0,2,0
"7916",1,198,1100.7702545237,0,0,0
"7917",1,198,5313.38287593842,0,1,1
"7918",1,198,1089.65141645558,0,0,0
"7919",1,198,535.753531732619,0,1,0
"7920",1,198,391.154071022201,0,1,1
"7921",1,199,6941.71085928291,0,2,1
"7922",1,199,2749.53614357289,1,2,0
"7923",1,199,651.012032690519,0,1,0
"7924",1,199,4156.64773800163,0,2,0
"7925",1,199,10008.2489224436,0,0,0
"7926",1,199,2571.22118778861,0,0,0
"7927",1,199,7860.31172436712,0,1,1
"7928",1,199,1488.92716592363,0,1,1
"7929",1,199,3990.60733846353,0,0,0
"7930",1,199,5203.2181303743,0,1,0
"7931",1,199,1677.49092312481,0,2,1
"7932",1,199,3231.96059679695,1,1,0
"7933",1,199,4717.46157240625,0,2,1
"7934",1,199,1219.98288268735,0,0,1
"7935",1,199,2345.46722537177,1,2,1
"7936",1,199,7587.20704407839,1,0,1
"7937",1,199,2562.73300161907,1,1,0
"7938",1,199,13750.4185494853,0,1,1
"7939",1,199,7694.08169481138,1,1,0
"7940",1,199,5421.318282057,1,1,0
"7941",1,199,6412.06163439577,1,2,1
"7942",1,199,7303.13955121255,0,1,0
"7943",1,199,6673.57942547577,1,2,1
"7944",1,199,2768.75655513399,0,2,0
"7945",1,199,2617.43983311589,0,1,0
"7946",1,199,2848.92782052506,1,0,1
"7947",1,199,14247.9359531328,0,1,1
"7948",1,199,6825.93842744059,0,0,0
"7949",1,199,408.50829521638,0,1,0
